route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
101E,FR,110887362,E-Line Lincoln,1, 101 61,981995
101E,FR,110887387,E-Line Lincoln,1, 101 32,981996
101E,FR,110887393,E-Line Lincoln,1, 101 62,981996
101E,FR,110887395,E-Line Lincoln,1, 107 22,981995
101E,FR,110887396,E-Line Lincoln,1, 101 35,981995
101E,FR,110887397,E-Line Lincoln,1, 101 35,981996
101E,FR,110887398,E-Line Lincoln,1, 101 34,981996
101E,FR,110887400,E-Line Lincoln,1, 101 34,981995
101E,FR,110887401,E-Line Lincoln,1, 101 37,981996
101E,FR,110887402,E-Line Lincoln,1, 101 36,981996
101E,FR,110887403,E-Line Lincoln,1, 101 31,981996
101E,FR,110887410,E-Line Lincoln,1, 101 37,981995
101E,FR,110887415,E-Line Lincoln,1, 101 35,981996
101E,FR,110887416,E-Line Lincoln,1, 101 64,981996
101E,FR,110887418,E-Line Lincoln,1, 101 33,981996
101E,FR,110887431,E-Line Lincoln,1, 101 36,981995
101E,FR,110887432,E-Line Lincoln,1, 101 63,981996
101E,FR,110887434,E-Line Lincoln,1, 101 63,981996
101E,FR,110887435,E-Line Lincoln,1, 101 37,981996
101E,FR,110887436,E-Line Lincoln,1, 101 63,981996
101E,FR,110887437,E-Line Lincoln,1, 101 66,981996
101E,FR,110887441,E-Line Lincoln,1, 101 36,981996
101E,FR,110887442,E-Line Lincoln,1, 101 32,981996
101E,FR,110887444,E-Line Lincoln,1, 101 33,981995
101E,FR,110887445,E-Line Lincoln,1, 101 34,981996
101E,FR,110887446,E-Line Lincoln,1, 101 33,981996
101E,FR,110887447,E-Line Lincoln,1, 101 35,981996
101E,FR,110887454,E-Line Lincoln,1, 101 67,981996
101E,FR,110887455,E-Line Lincoln,1, 101 32,981996
101E,FR,110887457,E-Line Lincoln,1, 101 63,981996
101E,FR,110887467,E-Line Lincoln,1, 101 61,981996
101E,FR,110887469,E-Line Lincoln,1, 101 62,981996
101E,FR,110887471,E-Line Lincoln,1, 101 64,981996
101E,FR,110887473,E-Line Lincoln,1, 101 31,981996
101E,FR,110887475,E-Line Lincoln,1, 101 32,981996
101E,FR,110887476,E-Line Lincoln,1, 101 63,981996
101E,FR,110887478,E-Line Lincoln,1, 101 65,981996
101E,FR,110887479,E-Line Lincoln,1, 101 61,981996
101E,FR,110887480,E-Line Lincoln,1, 101 33,981996
101E,FR,110887485,E-Line Lincoln,1, 101 34,981996
101E,FR,110887494,E-Line Lincoln,1, 101 67,981995
101E,MT,110887500,E-Line Union Station,0, 101 33,981966
101E,MT,110887518,E-Line Union Station,0, 101 64,981966
101E,MT,110887528,E-Line Union Station,0, 101 33,981966
101E,MT,110887529,E-Line Union Station,0, 101 35,981966
101E,MT,110887530,E-Line Union Station,0, 101 37,981966
101E,MT,110887531,E-Line Union Station,0, 101 36,981966
101E,MT,110887533,E-Line Union Station,0, 101 34,981966
101E,MT,110887534,E-Line Union Station,0, 101 63,981966
101E,MT,110887535,E-Line Union Station,0, 101 62,981966
101E,MT,110887555,E-Line Union Station,0, 101 36,981966
101E,MT,110887566,E-Line Union Station,0, 101 35,981966
101E,MT,110887572,E-Line Union Station,0, 101 31,981966
101E,MT,110887593,E-Line Union Station,0, 101 63,981966
101E,MT,110887609,E-Line Union Station,0, 101 61,981966
101E,MT,110887613,E-Line Union Station,0, 101 33,981966
101E,MT,110887648,E-Line Union Station,0, 101 31,981990
101E,MT,110887655,E-Line Union Station,0, 101 66,981966
101E,MT,110887667,E-Line Union Station,0, 101 35,981966
101E,MT,110887671,E-Line Union Station,0, 101 37,981966
101E,MT,110887674,E-Line Union Station,0, 101 61,981966
101E,MT,110887693,E-Line Union Station,0, 101 37,981966
101E,MT,110887694,E-Line Union Station,0, 101 61,981966
101E,MT,110887695,E-Line Union Station,0, 101 66,981966
101E,MT,110887719,E-Line Union Station,0, 101 63,981966
101E,MT,110887721,E-Line Union Station,0, 101 65,981966
101E,MT,110887726,E-Line Union Station,0, 101 64,981966
101E,MT,110887728,E-Line Union Station,0, 101 31,981966
101E,MT,110887734,E-Line Union Station,0, 101 32,981966
101E,MT,110887749,E-Line Union Station,0, 101 65,981966
101E,MT,110887757,E-Line Union Station,0, 101 67,981966
101E,MT,110887758,E-Line Union Station,0, 101 32,981966
101E,MT,110887764,E-Line Union Station,0, 101 61,981966
101E,MT,110887766,E-Line Union Station,0, 101 62,981966
101E,MT,110887767,E-Line Union Station,0, 101 64,981966
101E,MT,110887768,E-Line Union Station,0, 101 31,981966
101E,MT,110887771,E-Line Union Station,0, 101 32,981966
101E,MT,110887773,E-Line Union Station,0, 101 31,981966
101E,MT,110887775,E-Line Union Station,0, 101 31,981966
101E,MT,110887780,E-Line Union Station,0, 101 36,981966
101E,MT,110887781,E-Line Union Station,0, 101 32,981966
101E,MT,110887782,E-Line Union Station,0, 101 35,981966
101E,MT,110887783,E-Line Union Station,0, 101 37,981966
101E,MT,110887786,E-Line Union Station,0, 101 34,981966
101E,MT,110887790,E-Line Union Station,0, 101 34,981966
101E,MT,110887791,E-Line Union Station,0, 101 33,981966
101E,MT,110887792,E-Line Union Station,0, 101 35,981966
101E,MT,110887796,E-Line Union Station,0, 101 63,981966
101E,MT,110887810,E-Line Union Station,0, 101 32,981966
101E,MT,110887818,E-Line Union Station,0, 101 34,981966
101E,MT,110887823,E-Line Union Station,0, 101 37,981966
101E,MT,110887835,E-Line Union Station,0, 101 65,981966
101E,MT,110887837,E-Line Union Station,0, 101 61,981966
101E,MT,110887839,E-Line Union Station,0, 101 62,981966
101E,MT,110887841,E-Line Union Station,0, 101 64,981966
101E,MT,110887843,E-Line Union Station,0, 101 31,981966
101E,MT,110887849,E-Line Union Station,0, 101 67,981966
101E,MT,110887850,E-Line Union Station,0, 101 32,981966
101E,MT,110887851,E-Line Union Station,0, 101 33,981966
101E,MT,110887880,E-Line Lincoln,1, 101 62,981996
101E,MT,110887892,E-Line Lincoln,1, 101 32,981996
101E,MT,110887896,E-Line Lincoln,1, 101 64,981995
101E,MT,110887897,E-Line Lincoln,1, 107 21,981995
101E,MT,110887898,E-Line Lincoln,1, 101 32,981995
101E,MT,110887899,E-Line Lincoln,1, 107 23,981995
101E,MT,110887903,E-Line Lincoln,1, 101 35,981995
101E,MT,110887904,E-Line Lincoln,1, 101 34,981996
101E,MT,110887905,E-Line Lincoln,1, 101 64,981996
101E,MT,110887906,E-Line Lincoln,1, 101 31,981996
101E,MT,110887907,E-Line Lincoln,1, 101 33,981996
101E,MT,110887908,E-Line Lincoln,1, 101 64,981996
101E,MT,110887909,E-Line Lincoln,1, 101 36,981996
101E,MT,110887913,E-Line Lincoln,1, 101 37,981996
101E,MT,110887914,E-Line Lincoln,1, 101 61,981996
101E,MT,110887915,E-Line Lincoln,1, 101 66,981996
101E,MT,110887916,E-Line Lincoln,1, 101 37,981996
101E,MT,110887917,E-Line Lincoln,1, 101 61,981996
101E,MT,110887926,E-Line Lincoln,1, 101 36,981996
101E,MT,110887955,E-Line Lincoln,1, 101 37,981995
101E,MT,110887958,E-Line Lincoln,1, 101 36,981995
101E,MT,110887959,E-Line Lincoln,1, 101 63,981996
101E,MT,110887980,E-Line Lincoln,1, 101 67,981996
101E,MT,110887981,E-Line Lincoln,1, 101 32,981996
101E,MT,110887982,E-Line Lincoln,1, 101 63,981996
101E,MT,110887990,E-Line Lincoln,1, 101 66,981995
101E,MT,110887992,E-Line Lincoln,1, 101 61,981996
101E,MT,110887994,E-Line Lincoln,1, 101 62,981996
101E,MT,110887995,E-Line Lincoln,1, 101 64,981996
101E,MT,110887997,E-Line Lincoln,1, 101 31,981996
101E,MT,110887999,E-Line Lincoln,1, 101 32,981996
101E,MT,110888000,E-Line Lincoln,1, 101 63,981996
101E,MT,110888002,E-Line Lincoln,1, 101 65,981996
101E,MT,110888004,E-Line Lincoln,1, 101 61,981996
101E,MT,110888005,E-Line Lincoln,1, 101 33,981996
101E,MT,110888010,E-Line Lincoln,1, 101 34,981996
101E,MT,110888018,E-Line Lincoln,1, 101 67,981996
101E,MT,110888021,E-Line Lincoln,1, 101 32,981996
101E,MT,110888028,E-Line Lincoln,1, 101 37,981996
101E,MT,110888040,E-Line Lincoln,1, 101 31,981996
101E,MT,110888044,E-Line Lincoln,1, 101 32,981996
101E,MT,110888048,E-Line Lincoln,1, 101 33,981995
101E,MT,110888049,E-Line Lincoln,1, 101 35,981996
101E,MT,110888050,E-Line Lincoln,1, 101 33,981996
101E,MT,110888052,E-Line Lincoln,1, 101 32,981996
101E,MT,110888053,E-Line Lincoln,1, 101 36,981996
101E,MT,110888054,E-Line Lincoln,1, 101 34,981996
101E,MT,110888060,E-Line Lincoln,1, 101 35,981996
101E,MT,110888061,E-Line Lincoln,1, 101 34,981996
101E,MT,110888062,E-Line Lincoln,1, 101 36,981996
101E,MT,110888063,E-Line Lincoln,1, 101 31,981996
101E,MT,110888065,E-Line Southmoor,1, 101 31,981994
101E,MT,110888068,E-Line Lincoln,1, 101 37,981996
101E,MT,110888069,E-Line Lincoln,1, 107 22,981995
101E,MT,110888070,E-Line Lincoln,1, 101 67,981995
101E,MT,110888072,E-Line Lincoln,1, 101 34,981995
101E,MT,110888081,E-Line Lincoln,1, 101 31,981996
101E,MT,110888099,E-Line Lincoln,1, 101 33,981996
101E,MT,110888101,E-Line Lincoln,1, 101 37,981996
101E,MT,110888108,E-Line Lincoln,1, 101 35,981996
101E,MT,110888109,E-Line Lincoln,1, 101 34,981995
101E,MT,110888115,E-Line Lincoln,1, 101 31,981996
101E,MT,110888132,E-Line Lincoln,1, 101 35,981996
101E,MT,110888162,E-Line Lincoln,1, 101 63,981996
101E,MT,110888178,E-Line Lincoln,1, 101 33,981995
101E,MT,110888179,E-Line Lincoln,1, 101 62,981995
101E,MT,110888180,E-Line Lincoln,1, 101 63,981995
101E,MT,110888190,E-Line Lincoln,1, 101 64,981996
101E,MT,110888199,E-Line Lincoln,1, 101 65,981995
101E,MT,110888201,E-Line Lincoln,1, 101 61,981995
101E,MT,110888214,E-Line Lincoln,1, 101 62,981996
101E,MT,110888217,E-Line Lincoln,1, 101 65,981996
101E,MT,110888226,E-Line Lincoln,1, 101 66,981996
101E,MT,110888228,E-Line Lincoln,1, 101 61,981996
101E,SA,110888251,E-Line Union Station,0, 101 33,981966
101E,SA,110888254,E-Line Union Station,0, 101 34,981966
101E,SA,110888256,E-Line Union Station,0, 101 35,981966
101E,SA,110888262,E-Line Union Station,0, 101 37,981966
101E,SA,110888265,E-Line Union Station,0, 101 32,981966
101E,SA,110888268,E-Line Union Station,0, 101 36,981966
101E,SA,110888275,E-Line Union Station,0, 101 31,981966
101E,SA,110888277,E-Line Union Station,0, 101 37,981966
101E,SA,110888280,E-Line Union Station,0, 101 32,981966
101E,SA,110888285,E-Line Union Station,0, 101 33,981966
101E,SA,110888288,E-Line Union Station,0, 101 31,981966
101E,SA,110888289,E-Line Union Station,0, 101 33,981966
101E,SA,110888291,E-Line Union Station,0, 101 34,981966
101E,SA,110888294,E-Line Union Station,0, 101 32,981966
101E,SA,110888300,E-Line Union Station,0, 101 37,981966
101E,SA,110888303,E-Line Union Station,0, 101 36,981966
101E,SA,110888305,E-Line Union Station,0, 101 32,981966
101E,SA,110888308,E-Line Union Station,0, 101 36,981966
101E,SA,110888311,E-Line Union Station,0, 101 33,981966
101E,SA,110888314,E-Line Union Station,0, 101 34,981966
101E,SA,110888317,E-Line Union Station,0, 101 35,981966
101E,SA,110888320,E-Line Union Station,0, 101 31,981966
101E,SA,110888323,E-Line Union Station,0, 101 36,981966
101E,SA,110888326,E-Line Union Station,0, 101 33,981966
101E,SA,110888329,E-Line Union Station,0, 101 34,981966
101E,SA,110888332,E-Line Union Station,0, 101 35,981966
101E,SA,110888335,E-Line Union Station,0, 101 31,981966
101E,SA,110888337,E-Line Union Station,0, 101 37,981966
101E,SA,110888339,E-Line Union Station,0, 101 32,981966
101E,SA,110888342,E-Line Union Station,0, 101 33,981966
101E,SA,110888345,E-Line Union Station,0, 101 34,981966
101E,SA,110888346,E-Line Union Station,0, 101 35,981966
101E,SA,110888361,E-Line Union Station,0, 101 34,981966
101E,SA,110888362,E-Line Union Station,0, 101 31,981966
101E,SA,110888368,E-Line Union Station,0, 101 35,981966
101E,SA,110888371,E-Line Union Station,0, 101 31,981966
101E,SA,110888372,E-Line Union Station,0, 101 32,981966
101E,SA,110888379,E-Line Union Station,0, 101 36,981966
101E,SA,110888382,E-Line Union Station,0, 101 32,981966
101E,SA,110888385,E-Line Union Station,0, 101 36,981966
101E,SA,110888389,E-Line Union Station,0, 103 71,981990
101E,SA,110888393,E-Line Union Station,0, 101 33,981966
101E,SA,110888403,E-Line Union Station,0, 101 35,981966
101E,SA,110888406,E-Line Union Station,0, 101 31,981966
101E,SA,110888409,E-Line Union Station,0, 101 36,981966
101E,SA,110888410,E-Line Union Station,0, 101 33,981966
101E,SA,110888413,E-Line Union Station,0, 101 34,981966
101E,SA,110888416,E-Line Union Station,0, 101 35,981966
101E,SA,110888419,E-Line Union Station,0, 101 31,981966
101E,SA,110888424,E-Line Union Station,0, 101 32,981966
101E,SA,110888428,E-Line Union Station,0, 101 33,981966
101E,SA,110888431,E-Line Union Station,0, 101 34,981966
101E,SA,110888435,E-Line Union Station,0, 101 35,981966
101E,SA,110888438,E-Line Union Station,0, 101 31,981966
101E,SA,110888441,E-Line Union Station,0, 101 37,981966
101E,SA,110888444,E-Line Union Station,0, 101 32,981966
101E,SA,110888450,E-Line Union Station,0, 101 35,981966
101E,SA,110888453,E-Line Union Station,0, 101 31,981966
101E,SA,110888456,E-Line Union Station,0, 101 37,981966
101E,SA,110888459,E-Line Union Station,0, 101 32,981966
101E,SA,110888465,E-Line Union Station,0, 101 37,981966
101E,SA,110888472,E-Line Union Station,0, 101 34,981966
101E,SA,110888477,E-Line Union Station,0, 101 32,981966
101E,SA,110888479,E-Line Union Station,0, 101 31,981966
101E,SA,110888483,E-Line Union Station,0, 101 35,981966
101E,SA,110888486,E-Line Union Station,0, 101 31,981966
101E,SA,110888489,E-Line Union Station,0, 101 37,981966
101E,SA,110888492,E-Line Union Station,0, 101 32,981966
101E,SA,110888503,E-Line Union Station,0, 101 33,981966
101E,SA,110888505,E-Line Union Station,0, 101 33,981966
101E,SA,110888510,E-Line Southmoor,1, 103 71,981994
101E,SA,110888515,E-Line Lincoln,1, 101 33,981995
101E,SA,110888516,E-Line Lincoln,1, 101 37,981995
101E,SA,110888518,E-Line Lincoln,1, 101 35,981996
101E,SA,110888520,E-Line Lincoln,1, 101 32,981996
101E,SA,110888522,E-Line Lincoln,1, 101 36,981996
101E,SA,110888525,E-Line Lincoln,1, 101 33,981996
101E,SA,110888528,E-Line Lincoln,1, 101 34,981996
101E,SA,110888531,E-Line Lincoln,1, 101 35,981996
101E,SA,110888534,E-Line Lincoln,1, 101 31,981996
101E,SA,110888537,E-Line Lincoln,1, 101 37,981996
101E,SA,110888539,E-Line Lincoln,1, 101 32,981996
101E,SA,110888542,E-Line Lincoln,1, 101 36,981996
101E,SA,110888545,E-Line Lincoln,1, 101 33,981996
101E,SA,110888548,E-Line Lincoln,1, 101 34,981996
101E,SA,110888551,E-Line Lincoln,1, 101 35,981996
101E,SA,110888554,E-Line Lincoln,1, 101 31,981996
101E,SA,110888557,E-Line Lincoln,1, 101 37,981996
101E,SA,110888561,E-Line Lincoln,1, 101 35,981996
101E,SA,110888566,E-Line Lincoln,1, 101 31,981996
101E,SA,110888568,E-Line Lincoln,1, 101 31,981996
101E,SA,110888571,E-Line Lincoln,1, 101 32,981996
101E,SA,110888574,E-Line Lincoln,1, 101 33,981996
101E,SA,110888579,E-Line Lincoln,1, 101 32,981996
101E,SA,110888582,E-Line Lincoln,1, 101 36,981996
101E,SA,110888585,E-Line Lincoln,1, 101 33,981996
101E,SA,110888588,E-Line Lincoln,1, 101 34,981996
101E,SA,110888594,E-Line Lincoln,1, 101 36,981996
101E,SA,110888597,E-Line Lincoln,1, 101 33,981996
101E,SA,110888600,E-Line Lincoln,1, 101 34,981996
101E,SA,110888603,E-Line Lincoln,1, 101 35,981996
101E,SA,110888606,E-Line Lincoln,1, 101 31,981996
101E,SA,110888610,E-Line Lincoln,1, 101 31,981996
101E,SA,110888614,E-Line Lincoln,1, 101 34,981995
101E,SA,110888622,E-Line Lincoln,1, 101 35,981996
101E,SA,110888625,E-Line Lincoln,1, 101 31,981996
101E,SA,110888628,E-Line Lincoln,1, 101 37,981996
101E,SA,110888631,E-Line Lincoln,1, 101 32,981996
101E,SA,110888634,E-Line Lincoln,1, 101 36,981996
101E,SA,110888637,E-Line Lincoln,1, 101 33,981996
101E,SA,110888640,E-Line Lincoln,1, 101 34,981996
101E,SA,110888643,E-Line Lincoln,1, 101 35,981996
101E,SA,110888646,E-Line Lincoln,1, 101 31,981996
101E,SA,110888649,E-Line Lincoln,1, 101 37,981996
101E,SA,110888652,E-Line Lincoln,1, 101 32,981996
101E,SA,110888655,E-Line Lincoln,1, 101 36,981996
101E,SA,110888658,E-Line Lincoln,1, 101 33,981996
101E,SA,110888661,E-Line Lincoln,1, 101 34,981996
101E,SA,110888664,E-Line Lincoln,1, 101 32,981996
101E,SA,110888667,E-Line Lincoln,1, 101 33,981996
101E,SA,110888673,E-Line Lincoln,1, 101 37,981996
101E,SA,110888676,E-Line Lincoln,1, 101 32,981996
101E,SA,110888679,E-Line Lincoln,1, 101 36,981996
101E,SA,110888682,E-Line Lincoln,1, 101 33,981996
101E,SA,110888685,E-Line Lincoln,1, 101 34,981996
101E,SA,110888688,E-Line Lincoln,1, 101 35,981996
101E,SA,110888691,E-Line Lincoln,1, 101 31,981996
101E,SA,110888693,E-Line Lincoln,1, 101 37,981996
101E,SA,110888696,E-Line Lincoln,1, 101 32,981996
101E,SA,110888697,E-Line Lincoln,1, 101 35,981995
101E,SA,110888704,E-Line Lincoln,1, 101 35,981996
101E,SA,110888707,E-Line Lincoln,1, 101 36,981996
101E,SA,110888708,E-Line Lincoln,1, 101 34,981996
101E,SA,110888709,E-Line Lincoln,1, 101 31,981996
101E,SA,110888710,E-Line Lincoln,1, 101 31,981996
101E,SA,110888719,E-Line Lincoln,1, 101 37,981996
101E,SA,110888723,E-Line Lincoln,1, 101 37,981996
101E,SA,110888727,E-Line Lincoln,1, 101 31,981995
101E,SA,110888728,E-Line Lincoln,1, 101 32,981995
101E,SA,110888729,E-Line Lincoln,1, 101 32,981996
101E,SA,110888733,E-Line Lincoln,1, 101 33,981996
101E,SA,110888736,E-Line Lincoln,1, 101 34,981996
101E,SA,110888739,E-Line Lincoln,1, 101 31,981996
101E,SA,110888743,E-Line Lincoln,1, 101 32,981996
101E,SA,110888748,E-Line Lincoln,1, 101 33,981996
101E,SA,110888753,E-Line Lincoln,1, 101 35,981996
101E,SA,110888755,E-Line Lincoln,1, 101 32,981996
101E,SA,110888763,E-Line Lincoln,1, 107 21,981995
101E,SA,110888764,E-Line Lincoln,1, 107 22,981995
101E,SA,110888765,E-Line Lincoln,1, 107 23,981995
101E,SU,110888778,E-Line Union Station,0, 101 32,981966
101E,SU,110888781,E-Line Union Station,0, 101 36,981966
101E,SU,110888784,E-Line Union Station,0, 101 33,981966
101E,SU,110888787,E-Line Union Station,0, 101 34,981966
101E,SU,110888790,E-Line Union Station,0, 101 35,981966
101E,SU,110888793,E-Line Union Station,0, 101 31,981966
101E,SU,110888796,E-Line Union Station,0, 101 36,981966
101E,SU,110888799,E-Line Union Station,0, 101 33,981966
101E,SU,110888803,E-Line Union Station,0, 101 35,981966
101E,SU,110888809,E-Line Union Station,0, 101 31,981966
101E,SU,110888812,E-Line Union Station,0, 101 32,981966
101E,SU,110888821,E-Line Union Station,0, 101 33,981966
101E,SU,110888825,E-Line Union Station,0, 101 35,981966
101E,SU,110888832,E-Line Union Station,0, 101 36,981966
101E,SU,110888835,E-Line Union Station,0, 101 36,981966
101E,SU,110888837,E-Line Union Station,0, 101 32,981966
101E,SU,110888840,E-Line Union Station,0, 101 36,981966
101E,SU,110888843,E-Line Union Station,0, 101 33,981966
101E,SU,110888846,E-Line Union Station,0, 101 34,981966
101E,SU,110888848,E-Line Union Station,0, 101 35,981966
101E,SU,110888854,E-Line Union Station,0, 101 37,981966
101E,SU,110888857,E-Line Union Station,0, 101 32,981966
101E,SU,110888860,E-Line Union Station,0, 101 34,981966
101E,SU,110888867,E-Line Union Station,0, 101 31,981966
101E,SU,110888868,E-Line Union Station,0, 101 37,981966
101E,SU,110888871,E-Line Union Station,0, 101 32,981966
101E,SU,110888875,E-Line Union Station,0, 101 33,981966
101E,SU,110888878,E-Line Union Station,0, 101 31,981966
101E,SU,110888881,E-Line Union Station,0, 101 34,981966
101E,SU,110888882,E-Line Union Station,0, 101 33,981966
101E,SU,110888885,E-Line Union Station,0, 101 35,981966
101E,SU,110888898,E-Line Union Station,0, 101 31,981966
101E,SU,110888902,E-Line Union Station,0, 101 33,981966
101E,SU,110888905,E-Line Union Station,0, 101 35,981966
101E,SU,110888908,E-Line Union Station,0, 101 36,981966
101E,SU,110888909,E-Line Union Station,0, 101 33,981966
101E,SU,110888912,E-Line Union Station,0, 101 34,981966
101E,SU,110888915,E-Line Union Station,0, 101 35,981966
101E,SU,110888918,E-Line Union Station,0, 101 31,981966
101E,SU,110888923,E-Line Union Station,0, 101 32,981966
101E,SU,110888927,E-Line Union Station,0, 101 33,981966
101E,SU,110888930,E-Line Union Station,0, 101 34,981966
101E,SU,110888933,E-Line Union Station,0, 101 35,981966
101E,SU,110888936,E-Line Union Station,0, 101 31,981966
101E,SU,110888939,E-Line Union Station,0, 101 37,981966
101E,SU,110888942,E-Line Union Station,0, 101 32,981966
101E,SU,110888948,E-Line Union Station,0, 101 35,981966
101E,SU,110888951,E-Line Union Station,0, 101 31,981966
101E,SU,110888954,E-Line Union Station,0, 101 37,981966
101E,SU,110888957,E-Line Union Station,0, 101 32,981966
101E,SU,110888962,E-Line Union Station,0, 101 37,981966
101E,SU,110888964,E-Line Union Station,0, 101 32,981966
101E,SU,110888971,E-Line Union Station,0, 101 32,981966
101E,SU,110888973,E-Line Union Station,0, 101 34,981966
101E,SU,110888976,E-Line Union Station,0, 101 31,981966
101E,SU,110888980,E-Line Union Station,0, 101 35,981966
101E,SU,110888983,E-Line Union Station,0, 101 31,981966
101E,SU,110888986,E-Line Union Station,0, 101 37,981966
101E,SU,110889000,E-Line Union Station,0, 101 34,981966
101E,SU,110889001,E-Line Union Station,0, 101 33,981966
101E,SU,110889004,E-Line Union Station,0, 101 34,981966
101E,SU,110889005,E-Line Union Station,0, 101 36,981966
101E,SU,110889006,E-Line Union Station,0, 101 32,981966
101E,SU,110889007,E-Line Union Station,0, 101 37,981966
101E,SU,110889010,E-Line Union Station,0, 101 37,981966
101E,SU,110889013,E-Line Lincoln,1, 101 36,981996
101E,SU,110889018,E-Line Lincoln,1, 101 34,981996
101E,SU,110889021,E-Line Lincoln,1, 101 35,981996
101E,SU,110889024,E-Line Lincoln,1, 101 31,981996
101E,SU,110889027,E-Line Lincoln,1, 101 37,981996
101E,SU,110889030,E-Line Lincoln,1, 101 32,981996
101E,SU,110889031,E-Line Lincoln,1, 101 35,981995
101E,SU,110889038,E-Line Lincoln,1, 101 35,981996
101E,SU,110889041,E-Line Lincoln,1, 101 36,981996
101E,SU,110889042,E-Line Lincoln,1, 101 34,981996
101E,SU,110889048,E-Line Lincoln,1, 101 37,981996
101E,SU,110889053,E-Line Lincoln,1, 101 33,981996
101E,SU,110889054,E-Line Lincoln,1, 101 32,981996
101E,SU,110889057,E-Line Lincoln,1, 101 36,981996
101E,SU,110889059,E-Line Lincoln,1, 101 34,981996
101E,SU,110889062,E-Line Lincoln,1, 101 33,981996
101E,SU,110889065,E-Line Lincoln,1, 101 34,981996
101E,SU,110889071,E-Line Lincoln,1, 101 36,981996
101E,SU,110889074,E-Line Lincoln,1, 101 33,981996
101E,SU,110889077,E-Line Lincoln,1, 101 34,981996
101E,SU,110889080,E-Line Lincoln,1, 101 35,981996
101E,SU,110889083,E-Line Lincoln,1, 101 31,981996
101E,SU,110889087,E-Line Lincoln,1, 101 31,981996
101E,SU,110889091,E-Line Lincoln,1, 101 33,981996
101E,SU,110889092,E-Line Lincoln,1, 101 34,981995
101E,SU,110889099,E-Line Lincoln,1, 101 31,981996
101E,SU,110889103,E-Line Lincoln,1, 101 32,981996
101E,SU,110889108,E-Line Lincoln,1, 101 33,981996
101E,SU,110889112,E-Line Lincoln,1, 101 35,981996
101E,SU,110889119,E-Line Lincoln,1, 101 33,981995
101E,SU,110889120,E-Line Lincoln,1, 101 37,981995
101E,SU,110889122,E-Line Lincoln,1, 101 35,981996
101E,SU,110889124,E-Line Lincoln,1, 101 32,981996
101E,SU,110889126,E-Line Lincoln,1, 101 36,981996
101E,SU,110889130,E-Line Lincoln,1, 101 36,981996
101E,SU,110889132,E-Line Lincoln,1, 101 35,981996
101E,SU,110889137,E-Line Lincoln,1, 101 32,981996
101E,SU,110889138,E-Line Lincoln,1, 101 31,981996
101E,SU,110889141,E-Line Lincoln,1, 101 37,981996
101E,SU,110889145,E-Line Lincoln,1, 101 35,981996
101E,SU,110889149,E-Line Lincoln,1, 101 31,981996
101E,SU,110889156,E-Line Lincoln,1, 101 34,981996
101E,SU,110889158,E-Line Lincoln,1, 101 35,981996
101E,SU,110889161,E-Line Lincoln,1, 101 31,981996
101E,SU,110889164,E-Line Lincoln,1, 101 37,981996
101E,SU,110889167,E-Line Lincoln,1, 101 32,981996
101E,SU,110889172,E-Line Lincoln,1, 101 33,981996
101E,SU,110889174,E-Line Lincoln,1, 101 34,981996
101E,SU,110889180,E-Line Lincoln,1, 107 23,981995
101E,SU,110889181,E-Line Lincoln,1, 107 22,981995
101E,SU,110889182,E-Line Lincoln,1, 107 21,981995
101E,SU,110889184,E-Line Lincoln,1, 101 37,981996
101E,SU,110889190,E-Line Lincoln,1, 101 32,981996
101E,SU,110889191,E-Line Lincoln,1, 101 32,981995
101E,SU,110889192,E-Line Lincoln,1, 101 31,981995
101E,SU,110889197,E-Line Lincoln,1, 101 35,981996
101E,SU,110889200,E-Line Lincoln,1, 101 31,981996
101E,SU,110889203,E-Line Lincoln,1, 101 37,981996
101E,SU,110889206,E-Line Lincoln,1, 101 32,981996
101E,SU,110889209,E-Line Lincoln,1, 101 36,981996
101E,SU,110889214,E-Line Lincoln,1, 101 33,981996
101E,SU,110889215,E-Line Lincoln,1, 101 34,981996
101E,SU,110889216,E-Line Lincoln,1, 101 33,981996
101E,SU,110889217,E-Line Lincoln,1, 101 35,981996
101E,SU,110889220,E-Line Lincoln,1, 101 31,981996
101E,SU,110889223,E-Line Lincoln,1, 101 37,981996
101E,SU,110889226,E-Line Lincoln,1, 101 32,981996
101E,SU,110889229,E-Line Lincoln,1, 101 36,981996
101E,SU,110889232,E-Line Lincoln,1, 101 33,981996
101E,SU,110889235,E-Line Lincoln,1, 101 34,981996
101E,SU,110889237,E-Line Lincoln,1, 101 32,981996
101E,SU,110889241,E-Line Lincoln,1, 101 33,981996
101E,SU,110889245,E-Line Lincoln,1, 101 31,981996
101E,SU,110889248,E-Line Lincoln,1, 101 37,981996
101E,SU,110889253,E-Line Lincoln,1, 101 32,981996
101F,FR,110886790,F-Line 18th & California,0, 101 63,981988
101F,FR,110886791,F-Line 18th & California,0, 101 63,981988
101F,FR,110886794,F-Line 18th & California,0, 101 61,981988
101F,FR,110886796,F-Line 18th & California,0, 101 62,981988
101F,FR,110886797,F-Line 18th & California,0, 101 66,981988
101F,FR,110886818,F-Line 18th & California,0, 101 37,981988
101F,FR,110886824,F-Line 18th & California,0, 101 32,981988
101F,FR,110886838,F-Line 18th & California,0, 101 61,981988
